2021-06-29 08:17:50,"b'RT @iamsrk: It\xe2\x80\x99s always nice to know that in my absence &amp; behind my back , I have surreptitiously signed so many films that even I am not a\xe2\x80\xa6'"
2021-06-29 08:17:39,b'@SrK___LoVeR @iamsrk Happy Birthday bro'
2021-06-29 08:17:23,"b'RT @Babu_IRPS: Married her love against the will of her parents, husband abandons her and their new born. Sells ice creams and lemonades, c\xe2\x80\xa6'"
2021-06-29 08:17:22,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:17:18,b'RT @LMKMovieManiac: The #SRK - #Atlee film could see the musical collaboration of quite a few top composers (including top-guns from Tamil)\xe2\x80\xa6'
2021-06-29 08:17:14,"b'RT @SrK___LoVeR: Another Year down, but a lot more to come ! HAPPY BIRTHDAY TO ME \xf0\x9f\x8e\x82\n\nI am on Twitter because of @iamsrk and my pleasure to\xe2\x80\xa6'"
2021-06-29 08:16:56,"b""RT @Beast__Off: Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do short cameo in\xe2\x80\xa6"""
2021-06-29 08:16:50,b'RT @Babumoshayi_: Burj Khalifa in the Background.. Mass Entry Scene... SRK to Jump wearing Lungi.. Mass loading \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @Atlee_dir https://t.co/\xe2\x80\xa6'
2021-06-29 08:16:49,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:16:46,b'RT @JoySRKian_2: Atlee anna coming \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/7zQir2l3u6'
2021-06-29 08:16:35,b'RT @iamharsh55: Watching SRK laugh and smile is true sukoon \xf0\x9f\x96\xa4\xf0\x9f\x98\x8c\n\n#ShahRukhKhan https://t.co/MTij3DXrgB'
2021-06-29 08:16:31,"b""@BESHO_SRK It's gonna be a treat \xe2\x9d\xa4"""
2021-06-29 08:16:28,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:16:24,b'RT @sid_unity: How many times you watched \n\nBroken But Beautiful 3 ?\n\n1 Month Of BrokenButBeautiful3'
